"City","Sport","Discipline","Athlete","NOC","Gender","Event","Event_gender","Medal","Year","Country"
"Moscow","Football","Football","VIZEK, Ladislav","TCH","Men","football","M","Gold",1980,NA
"Moscow","Football","Football","BAHRINGER, Jurgen","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","BAUM, Frank","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","HOUSE, Lothar","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","JAKUBOWSKI, Bernd","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","KUHN, Dieter","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","LIEBERS, Matthias","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","MULLER, Matthias","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","NETZ, Wolf-Rudiger","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","PETER, Werner","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","RUDWALEIT, Bodo","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","SCHNUPHASE, Rudiger","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","STEINBACH, Wolfgang","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","TERLETZKI, Frank","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","TRAUTMANN, Andreas","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","TRIELOFF, Norbert","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","UHLIG, Frank","GDR","Men","football","M","Silver",1980,NA
"Moscow","Football","Football","ULLRICH, Artur","GDR","Men","football","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","SHAPOSHNIKOVA, Natalia","URS","Women","balance beam","W","Bronze",1980,NA
"Moscow","Gymnastics","Artistic G.","COMANECI, Nadia","ROU","Women","balance beam","W","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","DAVYDOVA, Elena","URS","Women","balance beam","W","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","DITYATIN, Aleksandr","URS","Men","floor exercises","M","Bronze",1980,NA
"Moscow","Gymnastics","Artistic G.","BRÃœCKNER, Roland","GDR","Men","floor exercises","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","ANDRIANOV, Nikolay","URS","Men","floor exercises","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","GNAUCK, Maxi","GDR","Women","floor exercises","W","Bronze",1980,NA
"Moscow","Gymnastics","Artistic G.","SHAPOSHNIKOVA, Natalia","URS","Women","floor exercises","W","Bronze",1980,NA
"Moscow","Gymnastics","Artistic G.","COMANECI, Nadia","ROU","Women","floor exercises","W","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","KIM, Nelli","URS","Women","floor exercises","W","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","ANDRIANOV, Nikolay","URS","Men","horizontal bar","M","Bronze",1980,NA
"Moscow","Gymnastics","Artistic G.","DELTCHEV, Stoyan","BUL","Men","horizontal bar","M","Gold",1980,"Bulgaria"
"Moscow","Gymnastics","Artistic G.","DITYATIN, Aleksandr","URS","Men","horizontal bar","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","DELTCHEV, Stoyan","BUL","Men","individual all-round","M","Bronze",1980,"Bulgaria"
"Moscow","Gymnastics","Artistic G.","DITYATIN, Aleksandr","URS","Men","individual all-round","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","ANDRIANOV, Nikolay","URS","Men","individual all-round","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","DAVYDOVA, Elena","URS","Women","individual all-round","W","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","COMANECI, Nadia","ROU","Women","individual all-round","W","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","GNAUCK, Maxi","GDR","Women","individual all-round","W","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","BRÃœCKNER, Roland","GDR","Men","parallel bars","M","Bronze",1980,NA
"Moscow","Gymnastics","Artistic G.","TKACHEV, Aleksandr","URS","Men","parallel bars","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","DITYATIN, Aleksandr","URS","Men","parallel bars","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","NIKOLAY, Michael","GDR","Men","pommel horse","M","Bronze",1980,NA
"Moscow","Gymnastics","Artistic G.","MAGYAR, Zoltan","HUN","Men","pommel horse","M","Gold",1980,"Hungary"
"Moscow","Gymnastics","Artistic G.","DITYATIN, Aleksandr","URS","Men","pommel horse","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","TABAK, Jiri","TCH","Men","rings","M","Bronze",1980,NA
"Moscow","Gymnastics","Artistic G.","DITYATIN, Aleksandr","URS","Men","rings","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","TKACHEV, Aleksandr","URS","Men","rings","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","DONATH, Ferenc","HUN","Men","team competition","M","Bronze",1980,"Hungary"
"Moscow","Gymnastics","Artistic G.","GUCZOGHY, GyÃ¶rgy","HUN","Men","team competition","M","Bronze",1980,"Hungary"
"Moscow","Gymnastics","Artistic G.","KELEMEN, Zoltan","HUN","Men","team competition","M","Bronze",1980,"Hungary"
"Moscow","Gymnastics","Artistic G.","KOVACS, Peter","HUN","Men","team competition","M","Bronze",1980,"Hungary"
"Moscow","Gymnastics","Artistic G.","MAGYAR, Zoltan","HUN","Men","team competition","M","Bronze",1980,"Hungary"
"Moscow","Gymnastics","Artistic G.","VAMOS, Istvan","HUN","Men","team competition","M","Bronze",1980,"Hungary"
"Moscow","Gymnastics","Artistic G.","ANDRIANOV, Nikolay","URS","Men","team competition","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","AZARIAN, Eduard","URS","Men","team competition","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","DITYATIN, Aleksandr","URS","Men","team competition","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","MAKUTS, Bogdan","URS","Men","team competition","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","MARKELOV, Vladimir","URS","Men","team competition","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","TKACHEV, Aleksandr","URS","Men","team competition","M","Gold",1980,NA
"Moscow","Gymnastics","Artistic G.","BRONST, Andreas","GDR","Men","team competition","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","BRÃœCKNER, Roland","GDR","Men","team competition","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","HEMMANN, Ralf-Peter","GDR","Men","team competition","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","HOFFMANN, Lutz","GDR","Men","team competition","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","MACK, Lutz","GDR","Men","team competition","M","Silver",1980,NA
"Moscow","Gymnastics","Artistic G.","NIKOLAY, Michael","GDR","Men","team competition","M","Silver",1980,NA
